Sample	Time	Encoder 1 Pos	Encoder 2 Pos	Control Effort
335	0.377	0	0	0
336	0.378	0	0	0
337	0.379	0	0	0
338	0.38	0	0	0
339	0.382	0	0	0
340	0.383	0	0	0
341	0.384	0	0	0
342	0.385	0	0	0
343	0.386	0	0	0
344	0.387	0	0	0
345	0.388	0	0	0
346	0.389	0	0	0
347	0.391	0	0	0
348	0.392	0	0	0
349	0.393	0	0	0
350	0.394	0	0	0
351	0.395	0	0	0
352	0.396	0	0	0
353	0.397	0	0	0
354	0.398	0	0	0
355	0.4	0	0	0
356	0.401	0	0	0
357	0.402	0	0	0
358	0.403	0	0	0
359	0.404	0	0	0
360	0.405	0	0	0
361	0.406	0	0	0
362	0.407	0	0	0
363	0.409	0	0	0
364	0.41	0	0	0
365	0.411	0	0	0
366	0.412	0	0	0
367	0.413	0	0	0
368	0.414	0	0	0
369	0.415	0	0	0
370	0.416	0	0	0
371	0.418	0	0	0
372	0.419	0	0	0
373	0.42	0	0	0
374	0.421	0	0	0
375	0.422	0	0	0
376	0.423	0	0	0
377	0.424	0	0	0
378	0.425	0	0	0
379	0.427	0	0	0
380	0.428	0	0	0
381	0.429	0	0	0
382	0.43	0	0	0
383	0.431	0	0	0
384	0.432	0	0	0
385	0.433	0	0	0
386	0.434	0	0	0
387	0.436	0	0	0
388	0.437	0	0	0
389	0.438	0	0	0
390	0.439	0	0	0
391	0.44	0	0	0
392	0.441	0	0	0
393	0.442	0	0	0
394	0.443	0	0	0
395	0.445	0	0	0
396	0.446	0	0	0
397	0.447	0	0	0
398	0.448	0	0	0
399	0.449	0	0	0
400	0.45	0	0	0
401	0.451	0	0	0
402	0.453	0	0	0
403	0.454	0	0	0
404	0.455	0	0	0
405	0.456	0	0	0
406	0.457	0	0	0
407	0.458	0	0	0
408	0.459	0	0	0
409	0.46	0	0	0
410	0.462	0	0	0
411	0.463	0	0	0
412	0.464	0	0	0
413	0.465	0	0	0
414	0.466	0	0	0
415	0.467	0	0	0
416	0.468	0	0	0
417	0.469	0	0	0
418	0.471	0	0	0
419	0.472	0	0	0
420	0.473	0	0	0
421	0.474	0	0	0
422	0.475	0	0	0
423	0.476	0	0	0
424	0.477	0	0	0
425	0.478	0	0	0
426	0.48	0	0	0
427	0.481	0	0	0
428	0.482	0	0	0
429	0.483	0	0	0
430	0.484	0	0	0
431	0.485	0	0	0
432	0.486	0	0	0
433	0.487	0	0	0
434	0.489	0	0	0
435	0.49	0	0	0
436	0.491	0	0	0
437	0.492	0	0	0
438	0.493	0	0	0
439	0.494	0	0	0
440	0.495	0	0	0
441	0.496	0	0	0
442	0.498	0	0	0
443	0.499	0	0	0
444	0.5	0	0	0
445	0.501	0	0	0
446	0.502	0	0	0
447	0.503	0	0	0
448	0.504	0	0	0
449	0.505	0	0	0
450	0.507	0	0	0
451	0.508	0	0	0
452	0.509	0	0	0
453	0.51	0	0	0
454	0.511	0	0	0
455	0.512	0	0	0
456	0.513	0	0	0
457	0.514	0	0	0
458	0.516	0	0	0
459	0.517	0	0	0
460	0.518	0	0	0
461	0.519	0	0	0
462	0.52	0	0	0
463	0.521	0	0	0
464	0.522	0	0	0
465	0.523	0	0	0
466	0.525	0	0	0
467	0.526	0	0	0
468	0.527	0	0	0
469	0.528	0	0	0
470	0.529	0	0	0
471	0.53	0	0	0
472	0.531	0	0	0
473	0.533	0	0	0
474	0.534	0	0	0
475	0.535	0	0	0
476	0.536	0	0	0
477	0.537	0	0	0
478	0.538	0	0	0
479	0.539	0	0	0
480	0.54	0	0	0
481	0.542	0	0	0
482	0.543	0	0	0
483	0.544	0	0	0
484	0.545	0	0	0
485	0.546	0	0	0
486	0.547	0	0	0
487	0.548	0	0	0
488	0.549	0	0	0
489	0.551	0	0	0
490	0.552	0	0	0
491	0.553	0	0	0
492	0.554	0	0	0
493	0.555	0	0	0
494	0.556	0	0	0
495	0.557	0	0	0
496	0.558	0	0	0
497	0.56	0	0	0
498	0.561	0	0	0
499	0.562	0	0	0
500	0.563	0	0	0
501	0.564	0	0	0
502	0.565	0	0	0
503	0.566	0	0	0
504	0.567	0	0	0
505	0.569	0	0	0
506	0.57	0	0	0
507	0.571	0	0	0
508	0.572	0	0	0
509	0.573	0	0	0
510	0.574	0	0	0
511	0.575	0	0	0
512	0.576	0	0	0
513	0.578	0	0	0
514	0.579	0	0	0
515	0.58	0	0	0
516	0.581	0	0	0
517	0.582	0	0	0
518	0.583	0	0	0
519	0.584	0	0	0
520	0.585	0	0	0
521	0.587	0	0	0
522	0.588	0	0	0
523	0.589	0	0	0
524	0.59	0	0	0
525	0.591	0	0	0
526	0.592	0	0	0
527	0.593	0	0	0
528	0.594	0	0	0
529	0.596	0	0	0
530	0.597	0	0	0
531	0.598	0	0	0
532	0.599	0	0	0
533	0.6	0	0	0
534	0.601	0	0	0
535	0.602	0	0	0
536	0.604	0	0	0
537	0.605	0	0	0
538	0.606	0	0	0
539	0.607	0	0	0
540	0.608	0	0	0
541	0.609	0	0	0
542	0.61	0	0	0
543	0.611	0	0	0
544	0.613	0	0	0
545	0.614	0	0	0
546	0.615	0	0	0
547	0.616	0	0	0
548	0.617	0	0	0
549	0.618	0	0	0
550	0.619	0	0	0
551	0.62	0	0	0
552	0.622	0	0	0
553	0.623	0	0	0
554	0.624	0	0	0
555	0.625	0	0	0
556	0.626	0	0	0
557	0.627	0	0	0
558	0.628	0	0	0
559	0.629	0	0	0
560	0.631	0	0	0
561	0.632	0	0	0
562	0.633	0	0	0
563	0.634	0	0	0
564	0.635	0	0	0
565	0.636	0	0	0
566	0.637	0	0	0
567	0.638	0	0	0
568	0.64	0	0	0
569	0.641	0	0	0
570	0.642	0	0	0
571	0.643	0	0	0
572	0.644	0	0	0
573	0.645	0	0	0
574	0.646	0	0	0
575	0.647	0	0	0
576	0.649	0	0	0
577	0.65	0	0	0
578	0.651	0	0	0
579	0.652	0	0	0
580	0.653	0	0	0
581	0.654	0	0	0
582	0.655	0	0	0
583	0.656	0	0	0
584	0.658	0	0	0
585	0.659	0	0	0
586	0.66	0	0	0
587	0.661	0	0	0
588	0.662	0	0	0
589	0.663	0	0	0
590	0.664	0	0	0
591	0.665	0	0	0
592	0.667	0	0	0
593	0.668	0	0	0
594	0.669	0	0	0
595	0.67	0	0	0
596	0.671	0	0	0
597	0.672	0	0	0
598	0.673	0	0	0
599	0.674	0	0	0
600	0.676	0	0	0
601	0.677	0	0	0
602	0.678	0	0	0
603	0.679	0	0	0
604	0.68	0	0	0
605	0.681	0	0	0
606	0.682	0	0	0
607	0.684	0	0	0
608	0.685	0	0	0
609	0.686	0	0	0
610	0.687	0	0	0
611	0.688	0	0	0
612	0.689	0	0	0
613	0.69	0	0	0
614	0.691	0	0	0
615	0.693	0	0	0
616	0.694	0	0	0
617	0.695	0	0	0
618	0.696	0	0	0
619	0.697	0	0	0
620	0.698	0	0	0
621	0.699	0	0	0
622	0.7	0	0	0
623	0.702	0	0	0
624	0.703	0	0	0
625	0.704	0	0	0
626	0.705	0	0	0
627	0.706	0	0	0
628	0.707	0	0	0
629	0.708	0	0	0
630	0.709	0	0	0
631	0.711	0	0	0
632	0.712	0	0	0
633	0.713	0	0	0
634	0.714	0	0	0
635	0.715	0	0	0
636	0.716	0	0	0
637	0.717	0	0	0
638	0.718	0	0	0
639	0.72	0	0	0
640	0.721	0	0	0
641	0.722	0	0	0
642	0.723	0	0	0
643	0.724	0	0	0
644	0.725	0	0	0
645	0.726	0	0	0
646	0.727	0	0	0
647	0.729	0	0	0
648	0.73	0	0	0
649	0.731	0	0	0
650	0.732	0	0	0
651	0.733	0	0	0
652	0.734	0	0	0
653	0.735	0	0	0
654	0.736	0	0	0
655	0.738	0	0	0
656	0.739	0	0	0
657	0.74	0	0	0
658	0.741	0	0	0
659	0.742	0	0	0
660	0.743	0	0	0
661	0.744	0	0	0
662	0.745	0	0	0
663	0.747	0	0	0
664	0.748	0	0	0
665	0.749	0	0	0
666	0.75	0	0	0
667	0.751	0	0	0
668	0.752	0	0	0
669	0.753	0	0	0
670	0.755	0	0	0
671	0.756	0	0	0
672	0.757	0	0	0
673	0.758	0	0	0
674	0.759	0	0	0
675	0.76	0	0	0
676	0.761	0	0	0
677	0.762	0	0	0
678	0.764	0	0	0
679	0.765	0	0	0
680	0.766	0	0	0
681	0.767	0	0	0
682	0.768	0	0	0
683	0.769	0	0	0
684	0.77	0	0	0
685	0.771	0	0	0
686	0.773	0	0	0
687	0.774	0	0	0
688	0.775	0	0	0
689	0.776	0	0	0
690	0.777	0	0	0
691	0.778	0	0	0
692	0.779	0	0	0
693	0.78	0	0	0
694	0.782	0	0	0
695	0.783	0	0	0
696	0.784	0	0	0
697	0.785	0	0	0
698	0.786	0	0	0
699	0.787	0	0	0
700	0.788	0	0	0
701	0.789	0	0	0
702	0.791	0	0	0
703	0.792	0	0	0
704	0.793	0	0	0
705	0.794	0	0	0
706	0.795	0	0	0
707	0.796	0	0	0
708	0.797	0	0	0
709	0.798	0	0	0
710	0.8	0	0	0
711	0.801	0	0	0
712	0.802	0	0	0
713	0.803	0	0	0
714	0.804	0	0	0
715	0.805	0	0	0
716	0.806	0	0	0
717	0.807	0	0	0
718	0.809	0	0	0
719	0.81	0	0	0
720	0.811	0	0	0
721	0.812	0	0	0
722	0.813	0	0	0
723	0.814	0	0	0
724	0.815	0	0	0
725	0.816	0	0	0
726	0.818	0	0	0
727	0.819	0	0	0
728	0.82	0	0	0
729	0.821	0	0	0
730	0.822	0	0	0
731	0.823	0	0	0
732	0.824	0	0	0
733	0.825	0	0	0
734	0.827	0	0	0
735	0.828	0	0	0
736	0.829	0	0	0
737	0.83	0	0	0
738	0.831	0	0	0
739	0.832	0	0	0
740	0.833	0	0	0
741	0.835	0	0	0
742	0.836	0	0	0
743	0.837	0	0	0
744	0.838	0	0	0
745	0.839	0	0	0
746	0.84	0	0	0
747	0.841	0	0	0
748	0.842	0	0	0
749	0.844	0	0	0
750	0.845	0	0	0
751	0.846	0	0	0
752	0.847	0	0	0
753	0.848	0	0	0
754	0.849	0	0	0
755	0.85	0	0	0
756	0.851	0	0	0
757	0.853	0	0	0
758	0.854	0	0	0
759	0.855	0	0	0
760	0.856	0	0	0
761	0.857	0	0	0
762	0.858	0	0	0
763	0.859	0	0	0
764	0.86	0	0	0
765	0.862	0	0	0
766	0.863	0	0	0
767	0.864	0	0	0
768	0.865	0	0	0
769	0.866	0	0	0
770	0.867	0	0	0
771	0.868	0	0	0
772	0.869	0	0	0
773	0.871	0	0	0
774	0.872	0	0	0
775	0.873	0	0	0
776	0.874	0	0	0
777	0.875	0	0	0
778	0.876	0	0	0
779	0.877	0	0	0
780	0.878	0	0	0
781	0.88	0	0	0
782	0.881	0	0	0
783	0.882	0	0	0
784	0.883	0	0	0
785	0.884	0	0	0
786	0.885	0	0	0
787	0.886	0	0	0
788	0.887	0	0	0
789	0.889	0	0	0
790	0.89	0	0	0
791	0.891	0	0	0
792	0.892	0	0	0
793	0.893	0	0	0
794	0.894	0	0	0
795	0.895	0	0	0
796	0.896	0	0	0
797	0.898	0	0	0
798	0.899	0	0	0
799	0.9	0	0	0
800	0.901	0	0	0
801	0.902	0	0	0
802	0.903	0	0	0
803	0.904	0	0	0
804	0.906	0	0	0
805	0.907	0	0	0
806	0.908	0	0	0
807	0.909	0	0	0
808	0.91	0	0	0
809	0.911	0	0	0
810	0.912	0	0	0
811	0.913	0	0	0
812	0.915	0	0	0
813	0.916	0	0	0
814	0.917	0	0	0
815	0.918	0	0	0
816	0.919	0	0	0
817	0.92	0	0	0
818	0.921	0	0	0
819	0.922	0	0	0
820	0.924	0	0	0
821	0.925	0	0	0
822	0.926	0	0	0
823	0.927	0	0	0
824	0.928	0	0	0
825	0.929	0	0	0
826	0.93	0	0	0
827	0.931	0	0	0
828	0.933	0	0	0
829	0.934	0	0	0
830	0.935	0	0	0
831	0.936	0	0	0
832	0.937	0	0	0
833	0.938	0	0	0
834	0.939	0	0	0
835	0.94	0	0	0
836	0.942	0	0	0
837	0.943	0	0	0
838	0.944	0	0	0
839	0.945	0	0	0
840	0.946	0	0	0
841	0.947	0	0	0
842	0.948	0	0	0
843	0.949	0	0	0
844	0.951	0	0	0
845	0.952	0	0	0
846	0.953	0	0	0
847	0.954	0	0	0
848	0.955	0	0	0
849	0.956	0	0	0
850	0.957	0	0	0
851	0.958	0	0	0
852	0.96	0	0	0
853	0.961	0	0	0
854	0.962	0	0	0
855	0.963	0	0	0
856	0.964	0	0	0
857	0.965	0	0	0
858	0.966	0	0	0
859	0.967	0	0	0
860	0.969	0	0	0
861	0.97	0	0	0
862	0.971	0	0	0
863	0.972	0	0	0
864	0.973	0	0	0
865	0.974	0	0	0
866	0.975	0	0	0
867	0.976	0	0	0
868	0.978	0	0	0
869	0.979	0	0	0
870	0.98	0	0	0
871	0.981	0	0	0
872	0.982	0	0	0
873	0.983	0	0	0
874	0.984	0	0	0
875	0.986	0	0	0
876	0.987	0	0	0
877	0.988	0	0	0
878	0.989	0	0	0
879	0.99	0	0	0
880	0.991	0	0	0
881	0.992	0	0	0
882	0.993	0	0	0
883	0.995	0	0	0
884	0.996	0	0	0
885	0.997	0	0	0
886	0.998	0	0	0
887	0.999	0	0	0
888	1	0	0	0
889	1.001	0	0	0
890	1.002	0	0	0
891	1.004	0	0	0
892	1.005	0	0	0
893	1.006	0	0	0
894	1.007	0	0	0
895	1.008	0	0	0
896	1.009	0	0	0
897	1.01	0	0	0
898	1.011	0	0	0
899	1.013	0	0	0
900	1.014	0	0	0
901	1.015	0	0	0
902	1.016	0	0	0
903	1.017	0	0	0
904	1.018	0	0	0
905	1.019	0	0	0
906	1.02	0	0	0
907	1.022	0	0	0
908	1.023	0	0	0
909	1.024	0	0	0
910	1.025	0	0	0
911	1.026	0	0	0
912	1.027	0	0	0
913	1.028	0	0	0
914	1.029	0	0	0
915	1.031	0	0	0
916	1.032	0	0	0
917	1.033	0	0	0
918	1.034	0	0	0
919	1.035	0	0	0
920	1.036	0	0	0
921	1.037	0	0	0
922	1.038	0	0	0
923	1.04	0	0	0
924	1.041	0	0	0
925	1.042	0	0	0
926	1.043	0	0	0
927	1.044	0	0	0
928	1.045	0	0	0
929	1.046	0	0	0
930	1.047	0	0	0
931	1.049	0	0	0
932	1.05	0	0	0
933	1.051	0	0	0
934	1.052	0	0	0
935	1.053	0	0	0
936	1.054	0	0	0
937	1.055	0	0	0
938	1.057	0	0	0
939	1.058	0	0	0
940	1.059	0	0	0
941	1.06	0	0	0
942	1.061	0	0	0
943	1.062	0	0	0
944	1.063	0	0	0
945	1.064	0	0	0
946	1.066	0	0	0
947	1.067	0	0	0
948	1.068	0	0	0
949	1.069	0	0	0
950	1.07	0	0	0
951	1.071	0	0	0
952	1.072	0	0	0
953	1.073	0	0	0
954	1.075	0	0	0
955	1.076	0	0	0
956	1.077	0	0	0
957	1.078	0	0	0
958	1.079	0	0	0
959	1.08	0	0	0
960	1.081	0	0	0
961	1.082	0	0	0
962	1.084	0	0	0
963	1.085	0	0	0
964	1.086	0	0	0
965	1.087	0	0	0
966	1.088	0	0	0
967	1.089	0	0	0
968	1.09	0	0	0
969	1.091	0	0	0
970	1.093	0	0	0
971	1.094	0	0	0
972	1.095	0	0	0
973	1.096	0	0	0
974	1.097	0	0	0
975	1.098	0	0	0
976	1.099	0	0	0
977	1.1	0	0	0
978	1.102	0	0	0
979	1.103	0	0	0
980	1.104	0	0	0
981	1.105	0	0	0
982	1.106	0	0	0
983	1.107	0	0	0
984	1.108	0	0	0
985	1.109	0	0	0
986	1.111	0	0	0
987	1.112	0	0	0
988	1.113	0	0	0
989	1.114	0	0	0
990	1.115	0	0	0
991	1.116	0	0	0
992	1.117	0	0	0
993	1.118	0	0	0
994	1.12	0	0	0
995	1.121	0	0	0
996	1.122	0	0	0
997	1.123	0	0	0
998	1.124	0	0	0
999	1.125	0	0	0
1000	1.126	0	0	0
1001	1.128	0	0	0
1002	1.129	0	0	0
1003	1.13	0	0	0
1004	1.131	0	0	0
1005	1.132	0	0	0
1006	1.133	0	0	0
1007	1.134	0	0	0
1008	1.135	0	0	0
1009	1.137	0	0	0
1010	1.138	0	0	0
1011	1.139	0	0	0
1012	1.14	0	0	0
1013	1.141	0	0	0
1014	1.142	0	0	0
1015	1.143	0	0	0
1016	1.144	0	0	0
1017	1.146	0	0	0
1018	1.147	0	0	0
1019	1.148	0	0	0
1020	1.149	0	0	0
1021	1.15	0	0	0
1022	1.151	0	0	0
1023	1.152	0	0	0
1024	1.153	0	0	0
1025	1.155	0	0	0
1026	1.156	0	0	0
1027	1.157	0	0	0
1028	1.158	0	0	0
1029	1.159	0	0	0
1030	1.16	0	0	0
1031	1.161	0	0	0
1032	1.162	0	0	0
1033	1.164	0	0	0
1034	1.165	0	0	0
1035	1.166	0	0	0
1036	1.167	0	0	0
1037	1.168	0	0	0
1038	1.169	0	0	0
1039	1.17	0	0	0
1040	1.171	0	0	0
1041	1.173	0	0	0
1042	1.174	0	0	0
1043	1.175	0	0	0
1044	1.176	0	0	0
1045	1.177	0	0	0
1046	1.178	0	0	0
1047	1.179	0	0	0
1048	1.18	0	0	0
1049	1.182	0	0	0
1050	1.183	0	0	0
1051	1.184	0	0	0
1052	1.185	0	0	0
1053	1.186	0	0	0
1054	1.187	0	0	0
1055	1.188	0	0	0
1056	1.189	0	0	0
1057	1.191	0	0	0
1058	1.192	0	0	0
1059	1.193	0	0	0
1060	1.194	0	0	0
1061	1.195	0	0	0
1062	1.196	0	0	0
1063	1.197	0	0	0
1064	1.198	0	0	0
1065	1.2	0	0	0
1066	1.201	0	0	0
1067	1.202	0	0	0
1068	1.203	0	0	0
1069	1.204	0	0	0
1070	1.205	0	0	0
1071	1.206	0	0	0
1072	1.208	0	0	0
1073	1.209	0	0	0
1074	1.21	0	0	0
1075	1.211	0	0	0
1076	1.212	0	0	0
1077	1.213	0	0	0
1078	1.214	0	0	0
1079	1.215	0	0	0
1080	1.217	0	0	0
1081	1.218	0	0	0
1082	1.219	0	0	0
1083	1.22	0	0	0
1084	1.221	0	0	0
1085	1.222	0	0	0
1086	1.223	0	0	0
1087	1.224	0	0	0
1088	1.226	0	0	0
1089	1.227	0	0	0
1090	1.228	0	0	0
1091	1.229	0	0	0
1092	1.23	0	0	0
1093	1.231	0	0	0
1094	1.232	0	0	0
1095	1.233	0	0	0
1096	1.235	0	0	0
1097	1.236	0	0	0
1098	1.237	0	0	0
1099	1.238	0	0	0
1100	1.239	0	0	0
1101	1.24	0	0	0
1102	1.241	0	0	0
1103	1.242	0	0	0
1104	1.244	0	0	0
1105	1.245	0	0	0
1106	1.246	0	0	0
1107	1.247	0	0	0
1108	1.248	0	0	0
1109	1.249	0	0	0
1110	1.25	0	0	0
1111	1.251	0	0	0
1112	1.253	0	0	0
1113	1.254	0	0	0
1114	1.255	0	0	0
1115	1.256	0	0	0
1116	1.257	0	0	0
1117	1.258	0	0	0
1118	1.259	0	0	0
1119	1.26	0	0	0
1120	1.262	0	0	0
1121	1.263	0	0	0
1122	1.264	0	0	0
1123	1.265	0	0	0
1124	1.266	0	0	0
1125	1.267	0	0	0
1126	1.268	0	0	0
1127	1.269	0	0	0
1128	1.271	0	0	0
1129	1.272	0	0	0
1130	1.273	0	0	0
1131	1.274	0	0	0
1132	1.275	0	0	0
1133	1.276	0	0	0
1134	1.277	0	0	0
1135	1.279	0	0	0
1136	1.28	0	0	0
1137	1.281	0	0	0
1138	1.282	0	0	0
1139	1.283	0	0	0
1140	1.284	0	0	0
1141	1.285	0	0	0
1142	1.286	0	0	0
1143	1.288	0	0	0
1144	1.289	0	0	0
1145	1.29	0	0	0
1146	1.291	0	0	0
1147	1.292	0	0	0
1148	1.293	0	0	0
